:ID,:LABEL,bel:string,involved_genes:string,involved_other:string,species:float
4266,Reaction,"rxn(reactants(a(CHEBI:""(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA"")),products(a(CHEBI:""3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA"")))",,"3alpha,7alpha-dihydroxy-5beta-cholest-24-enoyl-CoA;(25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA",
4267,Reaction,"rxn(reactants(a(CHEBI:""D-glucarate(2-)"")),products(a(CHEBI:""D-glucurono-6,3-lactone"")))",,"D-glucurono-6,3-lactone;D-glucarate(2-)",
4268,Reaction,"rxn(reactants(a(CHEBI:""hydrazine"")),products(a(CHEBI:""acetohydrazide"")))",,acetohydrazide;hydrazine,
4269,Reaction,"rxn(reactants(a(CHEBI:""CDP-choline"")),products(a(CHEBI:""phosphocholine"")))",,CDP-choline;phosphocholine,
4270,Reaction,"rxn(reactants(a(CHEBI:""Butyryl-[acp]"")),products(a(CHEBI:""3-Oxohexanoyl-[acp]"")))",,3-Oxohexanoyl-[acp];Butyryl-[acp],
4271,Reaction,"rxn(reactants(a(KEGG:""gl:G00428"")),products(a(KEGG:""gl:G00050"")))",,gl:G00428;gl:G00050,
4272,Reaction,"rxn(reactants(a(CHEBI:""desmosterol"")),products(a(CHEBI:""cholesterol"")))",,cholesterol;desmosterol,
4273,Reaction,"rxn(reactants(a(CHEBI:""ATP"")),products(a(CHEBI:""P(1),P(4)-bis(5'-adenosyl) tetraphosphate"")))",,"P(1),P(4)-bis(5'-adenosyl) tetraphosphate;ATP",
4274,Reaction,"rxn(reactants(a(CHEBI:""trans-tetradec-2-enoyl-CoA"")),products(a(CHEBI:""(S)-3-hydroxytetradecanoyl-CoA"")))",,(S)-3-hydroxytetradecanoyl-CoA;trans-tetradec-2-enoyl-CoA,
4275,Reaction,"rxn(reactants(a(CHEBI:""D-erythrose 4-phosphate"")),products(a(CHEBI:""sedoheptulose 1,7-bisphosphate"")))",,"D-erythrose 4-phosphate;sedoheptulose 1,7-bisphosphate",
4276,Reaction,"rxn(reactants(a(CHEBI:""L-cysteine"")),products(a(CHEBI:""pyruvic acid"")))",,L-cysteine;pyruvic acid,
4277,Reaction,"rxn(reactants(a(CHEBI:""3-dehydro-4-methylzymosterol"")),products(a(CHEBI:""4beta-methylzymosterol-4alpha-carboxylic acid"")))",,4beta-methylzymosterol-4alpha-carboxylic acid;3-dehydro-4-methylzymosterol,
4278,Reaction,"rxn(reactants(a(KEGG:""gl:G10597"")),products(a(KEGG:""gl:G10596"")))",,gl:G10597;gl:G10596,
4279,Reaction,"rxn(reactants(a(CHEBI:""trans-urocanic acid"")),products(a(CHEBI:""3-(4-oxo-4,5-dihydro-1H-imidazol-5-yl)propanoic acid"")))",,"3-(4-oxo-4,5-dihydro-1H-imidazol-5-yl)propanoic acid;trans-urocanic acid",
4280,Reaction,"rxn(reactants(a(CHEBI:""procollagen 5-hydroxy-L-lysine"")),products(a(PUBCHEM:""7106"")))",,7106;procollagen 5-hydroxy-L-lysine,
4281,Reaction,"rxn(reactants(a(CHEBI:""stearoyl-CoA"")),products(a(CHEBI:""octadecanoic acid"")))",,stearoyl-CoA;octadecanoic acid,
4282,Reaction,"rxn(reactants(a(CHEBI:""glycocholate"")),products(a(CHEBI:""choloyl-CoA"")))",,glycocholate;choloyl-CoA,
4283,Reaction,"rxn(reactants(a(CHEBI:""Lipoyl-[acp]"")),products(a(CHEBI:""Protein N6-(lipoyl)lysine"")))",,Lipoyl-[acp];Protein N6-(lipoyl)lysine,
4284,Reaction,"rxn(reactants(a(CHEBI:""Tryparedoxin"")),products(a(CHEBI:""Tryparedoxin disulfide"")))",,Tryparedoxin;Tryparedoxin disulfide,
4285,Reaction,"rxn(reactants(a(CHEBI:""L-serine"")),products(a(CHEBI:""D-serine"")))",,L-serine;D-serine,
4286,Reaction,"rxn(reactants(a(CHEBI:""4-maleylacetoacetic acid"")),products(a(CHEBI:""homogentisic acid"")))",,homogentisic acid;4-maleylacetoacetic acid,
4287,Reaction,"rxn(reactants(a(CHEBI:""3alpha,7alpha-dihydroxy-5beta-cholestan-26-oic acid"")),products(a(CHEBI:""(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA"")))",,"(25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA;3alpha,7alpha-dihydroxy-5beta-cholestan-26-oic acid",
4288,Reaction,"rxn(reactants(a(CHEBI:""allantoic acid"")),products(a(CHEBI:""urea"")))",,allantoic acid;urea,
4289,Reaction,"rxn(reactants(a(CHEBI:""2-oxoglutaric acid"")),products(a(CHEBI:""3-carboxy-1-hydroxypropylthiamine diphosphate"")))",,3-carboxy-1-hydroxypropylthiamine diphosphate;2-oxoglutaric acid,
4290,Reaction,"rxn(reactants(a(PUBCHEM:""163311981"")),products(a(CHEBI:""Ethylmalonyl-CoA"")))",,163311981;Ethylmalonyl-CoA,
4291,Reaction,"rxn(reactants(a(CHEBI:""3-oxodecanoyl-CoA"")),products(a(CHEBI:""acetyl-CoA"")))",,3-oxodecanoyl-CoA;acetyl-CoA,
4292,Reaction,"rxn(reactants(a(CHEBI:""glycerol"")),products(a(CHEBI:""sn-glycerol 3-phosphate"")))",,sn-glycerol 3-phosphate;glycerol,
4293,Reaction,"rxn(reactants(a(CHEBI:""arachidonic acid"")),products(a(CHEBI:""5,6-EET"")))",,"arachidonic acid;5,6-EET",
4294,Reaction,"rxn(reactants(a(CHEBI:""L-glutamic acid"")),products(a(CHEBI:""5-oxo-L-proline"")))",,L-glutamic acid;5-oxo-L-proline,
4295,Reaction,"rxn(reactants(a(CHEBI:""S-sulfanylglutathione"")),products(a(CHEBI:""hydrogen sulfide"")))",,hydrogen sulfide;S-sulfanylglutathione,
4296,Reaction,"rxn(reactants(a(KEGG:""gl:G13128"")),products(a(KEGG:""gl:G00148"")))",,gl:G13128;gl:G00148,
4297,Reaction,"rxn(reactants(a(CHEBI:""3-Dehydro-2-deoxyecdysone"")),products(a(CHEBI:""3-dehydroecdysone"")))",,3-dehydroecdysone;3-Dehydro-2-deoxyecdysone,
4298,Reaction,"rxn(reactants(a(CHEBI:""L-saccharopine"")),products(a(CHEBI:""L-lysine"")))",,L-lysine;L-saccharopine,
4299,Reaction,"rxn(reactants(a(CHEBI:""histamine"")),products(a(CHEBI:""N(tele)-methylhistamine"")))",,histamine;N(tele)-methylhistamine,
4300,Reaction,"rxn(reactants(a(CHEBI:""16alpha-hydroxydehydroepiandrosterone"")),products(a(CHEBI:""dehydroepiandrosterone"")))",,16alpha-hydroxydehydroepiandrosterone;dehydroepiandrosterone,
4301,Reaction,"rxn(reactants(a(CHEBI:""phosphocholine"")),products(a(CHEBI:""CDP-choline"")))",,CDP-choline;phosphocholine,
4302,Reaction,"rxn(reactants(a(CHEBI:""14-demethyllanosterol"")),products(a(CHEBI:""4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol"")))",,"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol;14-demethyllanosterol",
4303,Reaction,"rxn(reactants(a(KEGG:""gl:G00023"")),products(a(KEGG:""gl:G00031"")))",,gl:G00031;gl:G00023,
4304,Reaction,"rxn(reactants(a(KEGG:""gl:G00094"")),products(a(KEGG:""gl:G00097"")))",,gl:G00097;gl:G00094,
4305,Reaction,"rxn(reactants(a(CHEBI:""myo-inositol 1,3,4,6-tetrakisphosphate"")),products(a(CHEBI:""myo-inositol 1,3,4,5,6-pentakisphosphate"")))",,"myo-inositol 1,3,4,6-tetrakisphosphate;myo-inositol 1,3,4,5,6-pentakisphosphate",
4306,Reaction,"rxn(reactants(a(CHEBI:""Protein N6-(octanoyl)lysine"")),products(a(CHEBI:""octanoyl-[acyl-carrier protein]"")))",,Protein N6-(octanoyl)lysine;octanoyl-[acyl-carrier protein],
4307,Reaction,"rxn(reactants(a(CHEBI:""3-hydroxyoctadecanoyl-CoA"")),products(a(CHEBI:""trans-2-octadecenoyl-CoA"")))",,3-hydroxyoctadecanoyl-CoA;trans-2-octadecenoyl-CoA,
4308,Reaction,"rxn(reactants(a(CHEBI:""5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylic acid"")),products(a(CHEBI:""SAICAR"")))",,SAICAR;5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylic acid,
4309,Reaction,"rxn(reactants(a(CHEBI:""4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol"")),products(a(CHEBI:""4alpha-Methylfecosterol"")))",,"4alpha-methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol;4alpha-Methylfecosterol",
4310,Reaction,"rxn(reactants(a(CHEBI:""2'-deoxyguanosine 5'-monophosphate"")),products(a(CHEBI:""dGTP"")))",,dGTP;2'-deoxyguanosine 5'-monophosphate,
4311,Reaction,"rxn(reactants(a(CHEBI:""coenzyme A"")),products(a(CHEBI:""acetyl-CoA"")))",,acetyl-CoA;coenzyme A,
4312,Reaction,"rxn(reactants(a(CHEBI:""(S)-methylmalonaldehydic acid"")),products(a(CHEBI:""propionyl-CoA"")))",,(S)-methylmalonaldehydic acid;propionyl-CoA,
4313,Reaction,"rxn(reactants(a(CHEBI:""1-alkyl-2-acyl-sn-glycerol"")),products(a(CHEBI:""1-alkyl-2-acyl-sn-glycero-3-phosphoethanolamine"")))",,1-alkyl-2-acyl-sn-glycero-3-phosphoethanolamine;1-alkyl-2-acyl-sn-glycerol,
4314,Reaction,"rxn(reactants(a(CHEBI:""1,7-dimethylxanthine"")),products(a(CHEBI:""caffeine"")))",,"caffeine;1,7-dimethylxanthine",
4315,Reaction,"rxn(reactants(a(KEGG:""gl:G13039"")),products(a(KEGG:""gl:G13038"")))",,gl:G13039;gl:G13038,
4316,Reaction,"rxn(reactants(a(CHEBI:""3-methyl-2-oxobutanoic acid"")),products(a(CHEBI:""2-methyl-1-hydroxypropylthiamine diphosphate"")))",,3-methyl-2-oxobutanoic acid;2-methyl-1-hydroxypropylthiamine diphosphate,
4317,Reaction,"rxn(reactants(a(CHEBI:""pyridoxine"")),products(a(CHEBI:""pyridoxal"")))",,pyridoxine;pyridoxal,
4318,Reaction,"rxn(reactants(a(CHEBI:""L-alpha-Acetyl-N-normethadol"")),products(a(CHEBI:""L-alpha-Acetyl-N,N-dinormethadol"")))",,"L-alpha-Acetyl-N-normethadol;L-alpha-Acetyl-N,N-dinormethadol",
4319,Reaction,"rxn(reactants(a(CHEBI:""(5Z,8Z,14Z)-11,12-dihydroxyicosatrienoic acid"")),products(a(CHEBI:""11,12-EET"")))",,"(5Z,8Z,14Z)-11,12-dihydroxyicosatrienoic acid;11,12-EET",
4320,Reaction,"rxn(reactants(a(CHEBI:""beta-D-glucosiduronic acid"")),products(a(CHEBI:""UDP-alpha-D-glucuronic acid"")))",,beta-D-glucosiduronic acid;UDP-alpha-D-glucuronic acid,
4321,Reaction,"rxn(reactants(a(CHEBI:""9-cis-retinal"")),products(a(CHEBI:""9-cis-retinol"")))",,9-cis-retinal;9-cis-retinol,
4322,Reaction,"rxn(reactants(a(CHEBI:""glycine"")),products(a(CHEBI:""carbon dioxide"")))",,carbon dioxide;glycine,
4323,Reaction,"rxn(reactants(a(CHEBI:""(S)-methylmalonaldehydic acid"")),products(a(CHEBI:""methylmalonic acid"")))",,methylmalonic acid;(S)-methylmalonaldehydic acid,
4324,Reaction,"rxn(reactants(a(CHEBI:""chenodeoxycholoyl-CoA"")),products(a(CHEBI:""chenodeoxycholic acid"")))",,chenodeoxycholic acid;chenodeoxycholoyl-CoA,
4325,Reaction,"rxn(reactants(a(KEGG:""gl:G00392"")),products(a(KEGG:""gl:G02977"")))",,gl:G02977;gl:G00392,
4326,Reaction,"rxn(reactants(a(CHEBI:""7,8-dihydropteroic acid"")),products(a(CHEBI:""dihydrofolic acid"")))",,"7,8-dihydropteroic acid;dihydrofolic acid",
4327,Reaction,"rxn(reactants(a(KEGG:""gl:G00005"")),products(a(KEGG:""gl:G00004"")))",,gl:G00004;gl:G00005,
4328,Reaction,"rxn(reactants(a(CHEBI:""biocytin"")),products(a(CHEBI:""biotin"")))",,biotin;biocytin,
4329,Reaction,"rxn(reactants(a(CHEBI:""heparan sulfate"")),products(a(KEGG:""gl:G13034"")))",,heparan sulfate;gl:G13034,
4330,Reaction,"rxn(reactants(a(CHEBI:""1D-myo-inositol 1-phosphate"")),products(a(CHEBI:""myo-inositol 1,3-bisphosphate"")))",,"myo-inositol 1,3-bisphosphate;1D-myo-inositol 1-phosphate",
4331,Reaction,"rxn(reactants(a(CHEBI:""acetate"")),products(a(CHEBI:""acetyl-CoA"")))",,acetate;acetyl-CoA,
4332,Reaction,"rxn(reactants(a(CHEBI:""6-Thioxanthine 5'-monophosphate"")),products(a(CHEBI:""6-Thioguanosine monophosphate"")))",,6-Thioguanosine monophosphate;6-Thioxanthine 5'-monophosphate,
4333,Reaction,"rxn(reactants(a(CHEBI:""starch"")),products(a(CHEBI:""D-glucopyranose"")))",,D-glucopyranose;starch,
4334,Reaction,"rxn(reactants(a(CHEBI:""Glu-tRNA(Gln)"")),products(a(CHEBI:""Gln-tRNA(Gln)"")))",,Glu-tRNA(Gln);Gln-tRNA(Gln),
4335,Reaction,"rxn(reactants(a(CHEBI:""Enzyme N6-(lipoyl)lysine"")),products(a(CHEBI:""[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine"")))",,[Dihydrolipoyllysine-residue (2-methylpropanoyl)transferase] S-(2-methylbutanoyl)dihydrolipoyllysine;Enzyme N6-(lipoyl)lysine,
4336,Reaction,"rxn(reactants(a(CHEBI:""palmitoyl-CoA"")),products(a(PUBCHEM:""295369334"")))",,295369334;palmitoyl-CoA,
4337,Reaction,"rxn(reactants(a(CHEBI:""1D-myo-inositol 1,3,4-trisphosphate"")),products(a(CHEBI:""myo-inositol 1,3,4,6-tetrakisphosphate"")))",,"myo-inositol 1,3,4,6-tetrakisphosphate;1D-myo-inositol 1,3,4-trisphosphate",
4338,Reaction,"rxn(reactants(a(CHEBI:""20-hydroxycholesterol"")),products(a(CHEBI:""(20R,22R)-20,22-dihydroxycholesterol"")))",,"20-hydroxycholesterol;(20R,22R)-20,22-dihydroxycholesterol",
4339,Reaction,"rxn(reactants(a(CHEBI:""L-proline"")),products(a(CHEBI:""Pro-tRNA(Pro)"")))",,L-proline;Pro-tRNA(Pro),
4340,Reaction,"rxn(reactants(a(CHEBI:""trans-Hex-2-enoyl-[acp]"")),products(a(CHEBI:""(R)-3-Hydroxyhexanoyl-[acp]"")))",,trans-Hex-2-enoyl-[acp];(R)-3-Hydroxyhexanoyl-[acp],
4341,Reaction,"rxn(reactants(a(CHEBI:""5-formimidoyltetrahydrofolic acid"")),products(a(CHEBI:""(6R)-5,10-methenyltetrahydrofolic acid"")))",,"5-formimidoyltetrahydrofolic acid;(6R)-5,10-methenyltetrahydrofolic acid",
4342,Reaction,"rxn(reactants(a(CHEBI:""thiamine(1+)"")),products(a(CHEBI:""thiamine(1+) monophosphate"")))",,thiamine(1+) monophosphate;thiamine(1+),
4343,Reaction,"rxn(reactants(a(CHEBI:""dCTP"")),products(a(CHEBI:""dCDP"")))",,dCDP;dCTP,
4344,Reaction,"rxn(reactants(a(CHEBI:""IMP"")),products(a(CHEBI:""inosine"")))",,inosine;IMP,
4345,Reaction,"rxn(reactants(a(CHEBI:""presqualene diphosphate"")),products(a(CHEBI:""squalene"")))",,presqualene diphosphate;squalene,
4346,Reaction,"rxn(reactants(a(CHEBI:""xanthosine"")),products(a(CHEBI:""5'-xanthylic acid"")))",,5'-xanthylic acid;xanthosine,
4347,Reaction,"rxn(reactants(a(CHEBI:""3-oxopalmitoyl-CoA"")),products(a(CHEBI:""acetyl-CoA"")))",,3-oxopalmitoyl-CoA;acetyl-CoA,
4348,Reaction,"rxn(reactants(a(CHEBI:""D-ornithine"")),products(a(CHEBI:""5-amino-2-oxopentanoic acid"")))",,5-amino-2-oxopentanoic acid;D-ornithine,
4349,Reaction,"rxn(reactants(a(KEGG:""gl:G01977"")),products(a(KEGG:""gl:G13073"")))",,gl:G01977;gl:G13073,
4350,Reaction,"rxn(reactants(a(CHEBI:""OPC4-CoA"")),products(a(CHEBI:""3-Oxo-OPC6-CoA"")))",,3-Oxo-OPC6-CoA;OPC4-CoA,
4351,Reaction,"rxn(reactants(a(KEGG:""gl:G00156"")),products(a(KEGG:""gl:G00155"")))",,gl:G00156;gl:G00155,
4352,Reaction,"rxn(reactants(composite(a(CHEBI:""(S)-methylmalonaldehydic acid""),a(CHEBI:""2-methyl-3-oxopropanoic acid""))),products(a(CHEBI:""methylmalonic acid"")))",,methylmalonic acid;(S)-methylmalonaldehydic acid;2-methyl-3-oxopropanoic acid,
4353,Reaction,"rxn(reactants(a(KEGG:""gl:G00113"")),products(a(KEGG:""gl:G00118"")))",,gl:G00118;gl:G00113,
4354,Reaction,"rxn(reactants(a(CHEBI:""1-nitronaphthalene"")),products(a(CHEBI:""1-Nitronaphthalene-7,8-oxide"")))",,"1-nitronaphthalene;1-Nitronaphthalene-7,8-oxide",
4355,Reaction,"rxn(reactants(a(CHEBI:""1-methylnicotinamide"")),products(a(CHEBI:""nicotinamide"")))",,nicotinamide;1-methylnicotinamide,
4356,Reaction,"rxn(reactants(a(CHEBI:""2-amino-2-deoxy-D-glucopyranose"")),products(a(CHEBI:""2-amino-2-deoxy-D-glucopyranose 6-phosphate"")))",,2-amino-2-deoxy-D-glucopyranose;2-amino-2-deoxy-D-glucopyranose 6-phosphate,
4357,Reaction,"rxn(reactants(a(CHEBI:""(20R)-17alpha,20-dihydroxycholesterol"")),products(a(CHEBI:""17alpha-hydroxypregnenolone"")))",,"(20R)-17alpha,20-dihydroxycholesterol;17alpha-hydroxypregnenolone",
4358,Reaction,"rxn(reactants(a(CHEBI:""9-cis-retinal"")),products(a(CHEBI:""9-cis-retinoic acid"")))",,9-cis-retinal;9-cis-retinoic acid,
4359,Reaction,"rxn(reactants(a(CHEBI:""2-aminomuconic 6-semialdehyde"")),products(a(CHEBI:""cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioic acid"")))",,"cis,cis-2-amino-3-(3-oxoprop-1-enyl)but-2-enedioic acid;2-aminomuconic 6-semialdehyde",
4360,Reaction,"rxn(reactants(a(CHEBI:""Protein serine"")),products(a(KEGG:""gl:G00023"")))",,Protein serine;gl:G00023,
4361,Reaction,"rxn(reactants(a(CHEBI:""trans-Dec-2-enoyl-[acp]"")),products(a(PUBCHEM:""7209"")))",,7209;trans-Dec-2-enoyl-[acp],
4362,Reaction,"rxn(reactants(a(CHEBI:""5,6,7,8-tetrahydrofolic acid"")),products(a(CHEBI:""(6R)-5,10-methylenetetrahydrofolic acid"")))",,"5,6,7,8-tetrahydrofolic acid;(6R)-5,10-methylenetetrahydrofolic acid",
4363,Reaction,"rxn(reactants(a(CHEBI:""heme o"")),products(a(CHEBI:""heme"")))",,heme;heme o,
4364,Reaction,"rxn(reactants(a(CHEBI:""(R)-3-Hydroxyhexanoyl-[acp]"")),products(a(CHEBI:""trans-Hex-2-enoyl-[acp]"")))",,trans-Hex-2-enoyl-[acp];(R)-3-Hydroxyhexanoyl-[acp],
4365,Reaction,"rxn(reactants(a(KEGG:""gl:G00171"")),products(a(KEGG:""gl:G00010"")))",,gl:G00010;gl:G00171,
4366,Reaction,"rxn(reactants(a(CHEBI:""vanillylmandelate"")),products(a(CHEBI:""3,4-dihydroxymandelic acid"")))",,"3,4-dihydroxymandelic acid;vanillylmandelate",
4367,Reaction,"rxn(reactants(a(CHEBI:""anthranilic acid"")),products(a(CHEBI:""L-kynurenine"")))",,anthranilic acid;L-kynurenine,
8736,Reaction,"rxn(reactants(p(HGNC:""NOTCH1"")),products(a(NNS:""NICD"")))",NOTCH1,NICD,9606.0
8737,Reaction,"rxn(reactants(a(CHEBI:""NADP(+)"")),products(a(CHEBI:""nicotinamide"")))",,NADP(+);nicotinamide,
8738,Reaction,"rxn(reactants(a(CHEBI:""S-methyl-5-thio-D-ribulose 1-phosphate"")),products(a(CHEBI:""5-(methylsulfanyl)-2,3-dioxopentyl phosphate"")))",,"S-methyl-5-thio-D-ribulose 1-phosphate;5-(methylsulfanyl)-2,3-dioxopentyl phosphate",
8739,Reaction,"rxn(reactants(p(HGNC:""MAPT"",pmod(CONSO:""hyperphosphorylation""))),products(a(CHEBI:""phosphate(3-)""),p(HGNC:""MAPT"")))",MAPT,phosphate(3-),9606.0
8740,Reaction,"rxn(reactants(a(CHEBI:""2-Polyprenyl-6-methoxyphenol"")),products(a(CHEBI:""2-Polyprenyl-6-methoxy-1,4-benzoquinone"")))",,"2-Polyprenyl-6-methoxy-1,4-benzoquinone;2-Polyprenyl-6-methoxyphenol",
8741,Reaction,"rxn(reactants(a(CHEBI:""3-methylbut-2-enoyl-CoA"")),products(a(CHEBI:""trans-3-methylglutaconyl-CoA"")))",,trans-3-methylglutaconyl-CoA;3-methylbut-2-enoyl-CoA,
8742,Reaction,"rxn(reactants(a(KEGG:""gl:G13092"")),products(a(KEGG:""gl:G13093"")))",,gl:G13093;gl:G13092,
8743,Reaction,"rxn(reactants(a(CHEBI:""aflatoxin B1"")),products(a(CHEBI:""Aflatoxin B1-endo-8,9-epoxide"")))",,"aflatoxin B1;Aflatoxin B1-endo-8,9-epoxide",
8744,Reaction,"rxn(reactants(a(CHEBI:""sapropterin"")),products(a(CHEBI:""7,8-dihydrobiopterin"")))",,"7,8-dihydrobiopterin;sapropterin",
8745,Reaction,"rxn(reactants(a(KEGG:""gl:G00125"")),products(a(KEGG:""gl:G00127"")))",,gl:G00127;gl:G00125,
8746,Reaction,"rxn(reactants(a(CHEBI:""benzo[a]pyrene"")),products(a(CHEBI:""Benzo[a]pyrene-9,10-oxide"")))",,"benzo[a]pyrene;Benzo[a]pyrene-9,10-oxide",
8747,Reaction,"rxn(reactants(a(KEGG:""gl:G00010"")),products(a(KEGG:""gl:G00171"")))",,gl:G00010;gl:G00171,
